wanted_auth_no,company,title,wage,region,cert,education,career,reg_date,due_date,detail_url
K131132609080018,주식회사 폴리코리아,[생산팀] MCT/CNC선반 조작원 계약직 채용 공고,월급294 만원 이상 ~ 294 만원 이하,경남 창원시 성산구,[인증],,경력  3개월,26-09-08,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080018
K131132609080016,에스제이메카텍(주),단순 사상원 구인,"시급10,320 원 이상",경남 창원시 성산구,[인증],,관계없음,26-09-08,26-11-07,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080016
K131132609080015,지엠진성주식회사,품질관리 사무원 모집(경력),"연봉4,000 만원 이상 ~ 4,800 만원 이하",경남 창원시 성산구,[인증],,경력 3년,26-09-08,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080015
K131132609080014,주식회사신광테크,전기·설비 보전 경력직 채용,"연봉5,000 만원 이상",경남 창원시 의창구,[인증],,경력 5년,26-09-08,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080014
K131132609080013,（주）한국건설시험연구소,건설품질시험에 관심이 있으신 신입 인재를 모십니다.,"연봉3,000 만원 이상",경남 창원시 의창구,[인증],,신입,26-09-08,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080013
K131132609080012,주식회사신광테크,생산기술팀장 모집,"연봉6,000 만원 이상",경남 창원시 의창구,[인증],,경력 5년,26-09-08,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080012
K131132609080009,창원미래 신용협동조합,2026년 하반기 창원미래신협 신규 직원 채용,"연봉3,200 만원 이상",경남 창원시 의창구,[인증],,관계없음,26-09-08,26-09-23,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080009
K130112609080012,(주)동아지질,동아지질 부산 진해신항 컨테이너부두 1-1단계현장 / DCM공사 현장 단순 보통인부 모집,월급430 만원 이상 ~ 450 만원 이하,경남 창원시 진해구,[인증],,신입,26-09-08,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K130112609080012
KEC0132609080002,희연재가커뮤니티케어센터,[방문목욕 / 방문요양] 요양보호사 모집,"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,관계없음,26-09-08,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132609080002
K131132609080007,에이펙스정밀,CNC 선반 가공기술인력 모집,"연봉5,500 만원 이상",경남 창원시 성산구,[인증],,경력 7년,26-09-08,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080007
K131132609080006,영창이엔지주식회사,MCT 작업자 모집,"시급12,000 원 이상 ~ 14,000 원 이하",경남 창원시 의창구,[인증],,경력 3년,26-09-08,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080006
K131132609080005,에이펙스정밀,품질 검사 모집,"시급10,500 원 이상",경남 창원시 성산구,[인증],,관계없음,26-09-08,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080005
K131132609080004,에이펙스정밀,MCT 가공기술인력 모집,"연봉6,000 만원 이상",경남 창원시 성산구,[인증],,경력 7년,26-09-08,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080004
K131132609080003,에이펙스정밀,CNC 선반 사원 모집,"시급11,000 원 이상",경남 창원시 성산구,[인증],,경력 3년,26-09-08,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080003
K131132609080002,현대자동차（진해점）,현대자동차 블루핸즈서비스 진해점(정비기사모집),월급300 만원 이상 ~ 400 만원 이하,경남 창원시 진해구,[인증],,경력 1년,26-09-08,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080002
K131132609080001,삼성다이나에이치백 (주),삼성다이나에이치백(주) 경영지원부 신입/경력직(사원급) 채용 공고,월급245 만원 이상 ~ 300 만원 이하,경남 창원시 성산구,[인증],,관계없음,26-09-08,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080001
K131132609070091,주식회사 대근산업,영업(납품)사원,"연봉3,800 만원 이상",경남 창원시 의창구,[인증],,경력 5년,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070091
K131132609070090,사회복지법인바른손복지재단(바른손어린이집),어린이집 운전기사 구인합니다.,월급223 만원 이상 ~ 223 만원 이하,경남 창원시 의창구,[인증],,관계없음,26-09-07,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070090
K131132609070089,용마테크,cnc 수직선반,월급450 만원 이상 ~ 480 만원 이하,경남 창원시 성산구,[인증],,경력 3년 5개월,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070089
K131132609070088,삼일직업전문학교,교육영업 담당자 채용,월급250 만원 이상 ~ 300 만원 이하,경남 창원시 성산구,[인증],,신입,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070088
K131132609070087,웰피아 마천,중자 생산원 모집,"시급10,320 원 이상",경남 창원시 진해구,[인증],,관계없음,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070087
K131132609070086,주식회사 성현,제관원  신규채용,"시급10,320 원 이상",경남 창원시 성산구,[인증],,신입,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070086
K131132609070083,B&P,CNC선반 조작원(NC프로그램 가능자),"연봉5,000 만원 이상",경남 창원시 성산구,[인증],,경력 2년,26-09-07,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070083
K131132609070082,주식회사 피케이(PK),현대비앤지스틸(주) 內 미화원1명,월급216 만원 이상 ~ 216 만원 이하,경남 창원시 성산구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070082
K131132609070081,주식회사 지에스파워팩,주식회사 지에스파워팩 수출목포장 사원모집,"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,관계없음,26-09-07,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070081
K131132609070080,상진정밀주식회사,"품질관리(공정,수입) 모집합니다.",월급300 만원 이상,경남 창원시 성산구,[인증],,신입,26-09-07,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070080
K131132609070078,주식회사유원,전기 감리 신입 사원모집,월급230 만원 이상,경남 창원시 성산구,[인증],,신입,26-09-07,26-10-15,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070078
K131132609070075,희연재가커뮤니티케어센터,[경력직] 주간보호센터 요양보호사 증원,월급242 만원 이상,경남 창원시 성산구,[인증],,경력 1년,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070075
K131132609070074,동광케미칼,(플라스틱사출 조작원) 함께 일하실분 모집합니다,"시급10,320 원 이상",경남 창원시 의창구,[인증],,경력 1년,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070074
K131132609070073,대한민국상이군경회경남지부,관리사무장 채용 (상이군경 대상자 채용),월급250 만원 이상 ~ 250 만원 이하,경남 창원시 성산구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070073
K131132609070072,주식회사 광동플렌트,발전설비제작공장 현장 보조원 (지게차우대),"일급140,000 원 이상 ~ 160,000 원 이하",경남 창원시 성산구,[인증],,경력 2년,26-09-07,26-11-04,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070072
K131132609070071,주식회사 선진에스텍,선진에스텍 - 자동차부품 생산직 모집,월급280 만원 이상 ~ 360 만원 이하,경남 창원시 성산구,[인증],,관계없음,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070071
K131132609070070,제일금속(주),알루미늄 인발기 및 교정기 작업 기술자 모집,"연봉4,000 만원 이상",경남 창원시 의창구,[인증],,경력 2년,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070070
K150112609070021,지엠종합관리주식회사,[경상남도 창원] 현대썬앤빌 더스퀘어 시설과장 채용 (기계설비유지관리자 특급),월급340 만원 이상 ~ 340 만원 이하,경남 창원시 의창구,[인증],,경력 1년,26-09-07,26-09-22,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K150112609070021
K131132609070069,주식회사 선진에스텍,선진에스텍 - 자동차부품 생산직 모집,"시급10,500 원 이상 ~ 12,000 원 이하",경남 창원시 성산구,[인증],,관계없음,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070069
K131132609070065,슈퍼키즈어린이집,어린이집 조리사 구인공고,월급110 만원 이상,경남 창원시 진해구,[인증],,경력 1년,26-09-07,26-10-03,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070065
K131132609070064,웰드웰 주식회사,웰드웰(주) 오비탈자동용접기 수리기사 채용(경력무관),"연봉3,000 만원 이상 ~ 3,500 만원 이하",경남 창원시 성산구,[인증],,관계없음,26-09-07,26-10-15,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070064
K131132609070062,경동엔지니어링,"CNC, 조작원 구인","시급10,400 원 이상 ~ 13,000 원 이하",경남 창원시 의창구,[인증],,경력 3년,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070062
K131132609070060,사랑방 주.야간복지센터,사랑방주야간복지센터에서 주간보호 사회복지사 선생님을 모집합니다.,월급216 만원 이상 ~ 216 만원 이하,경남 창원시 진해구,[인증],,관계없음,26-09-07,26-09-25,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070060
K131132609070058,주식회사덕유,프레스 부품 세척 및 포장 작업자-1명 구인,"시급10,320 원 이상",경남 창원시 성산구,[인증],,신입,26-09-07,26-09-23,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070058
K131132609070057,주식회사케이로직스,[엘지전자창원물류센터] 입출고 전동 지게차 운전원 모집(주야간),월급350 만원 이상,경남 창원시 의창구,[인증],,경력 1년,26-09-07,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070057
K131132609070056,주식회사아올,아올 - CNC 선반 조작원 (경력),"연봉5,000 만원 이상",경남 창원시 성산구,[인증],,경력 2년,26-09-07,26-09-20,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070056
K131132609070055,마서테크,생산직(사상)사원모집,"시급10,320 원 이상",경남 창원시 진해구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070055
K131132609070054,금강산업,천장크레인 운전기사 모집,월급305 만원 이상 ~ 305 만원 이하,경남 창원시 성산구,[인증],,경력 10년,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070054
K131132609070052,보다엠 주식회사,보다엠 - [정규직] 통합체계지원 IPS 개발 경력직 채용,"연봉3,200 만원 이상 ~ 3,400 만원 이하",경남 창원시 성산구,[인증],,경력 1년,26-09-07,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070052
K131132609070051,보다엠 주식회사,보다엠 [K방산]  무기시스템 분석자 사무직 연구원(이공계열 전공자 우대) 신입 채용,"연봉3,000 만원 이상 ~ 3,200 만원 이하",경남 창원시 성산구,[인증],,신입,26-09-07,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070051
K131132609070047,S-TECH전자,S-TECH전자 -전기전자부품 조립및 검사 직원 모집,"시급10,320 원 이상",경남 창원시 성산구,[인증],,관계없음,26-09-07,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070047
K131132609070046,주식회사동환시스템,케이블/하네스 도면 및 bom 작성가능자 모집,"연봉3,500 만원 이상",경남 창원시 성산구,[인증],,경력 3년,26-09-07,26-09-23,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070046
KEC0132609070006,하이젠알앤엠 주식회사,"[2026년 경상남도 일자리 종합 박람회 직접 참여업체] 기계기구 설계(감속기, 엑추에이터)","연봉4,000 만원 이상",경남 창원시 성산구,[인증],,경력 3년,26-09-07,26-10-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132609070006
K131132609070045,주식회사삼성씨에스,[창원-피닉스포레] 아파트 전기과장 모집,월급346 만원 이상 ~ 346 만원 이하,경남 창원시 의창구,[인증],,경력 2년,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070045
K131132609070044,주식회사신광테크,주조기 조작원(다이캐스팅기 조작원 포함) 모집[주야교대 근무],"시급10,320 원 이상",경남 창원시 의창구,[인증],,관계없음,26-09-07,26-09-27,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070044
K131132609070043,부송테크,부송테크 - 조립 생산직 모집,"시급10,320 원 이상",경남 창원시 성산구,[인증],,관계없음,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070043
K131132609070042,아이사랑어린이집,어린이집교사,월급189 만원 이상 ~ 189 만원 이하,경남 창원시 의창구,[인증],,관계없음,26-09-07,26-09-19,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070042
KEC0132609070005,하이젠알앤엠 주식회사,[2026년 경상남도 일자리 종합 박람회 직접 참여업체] PLC 설계 및 자동화설비(회로 설계 경력)모집,"연봉4,000 만원 이상",경남 창원시 성산구,[인증],,경력 5년,26-09-07,26-10-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132609070005
KF10802609070005,의료법인청민의료재단 몸편한 한방병원,[청민의료재단 몸편한한방병원] 조리사 구인,월급250 만원 이상 ~ 260 만원 이하,경남 창원시 의창구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10802609070005
KEC0132609070004,하이젠알앤엠 주식회사,[2026년 경상남도 일자리 종합 박람회 직접 참여업체] 모터조립 생산,"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,관계없음,26-09-07,26-10-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132609070004
KJSP002609070002,주식회사 캡스텍 영남지점,볼보그룹코리아 미화 근무자 모집(창원),월급216 만원 이상 ~ 216 만원 이하,경남 창원시 성산구,[인증],,관계없음,26-09-07,26-09-21,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KJSP002609070002
K131132609070039,우진테크,해상 전기판넬 및 콘트롤판넬 제작 사원 모집,"연봉2,600 만원 이상 ~ 5,000 만원 이하",경남 창원시 의창구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070039
K131132609070038,（주）중앙유앤아이,"연마, 연삭 생산원 모집","시급10,320 원 이상",경남 창원시 의창구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070038
K131132609070036,농업회사법인주식회사제이엠푸드,김치제조 생산직 모집합니다.,"시급10,320 원 이상",경남 창원시 의창구,[인증],,관계없음,26-09-07,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070036
K131132609070034,구미금속,주물제품 트리밍(프레스) 작업 생산직 구인!,"일급82,560 원 이상 ~ 83,000 원 이하",경남 창원시 진해구,[인증],,관계없음,26-09-07,26-11-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609070034
KF10802609070004,한마음실버센터,재가 요양보호사 모집,"시급10,320 원 이상",경남 창원시 의창구,[인증],,관계없음,26-09-07,26-11-03,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10802609070004
