period,scope,region_or_industry_code,region_or_industry,bsi_code,indicator,mapped_kicox_industry,mapping_grade,value,months,value_lag4,change_vs_year_ago_pt,below_100,source_table_code,geography,coverage_flag,role,usage_note
2026Q3,경남(지역),Z22,경남,AJ,인력사정BSI,,,83.5,2,92.0,-8.5,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,경남(지역),Z22,경남,AK,가동률BSI,,,85.33,3,,,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,경남(지역),Z22,경남,AK,가동률BSI,,,97.0,3,,,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,경남(지역),Z22,경남,AK,가동률BSI,,,92.0,3,,,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,경남(지역),Z22,경남,AK,가동률BSI,,,88.33,3,,,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,경남(지역),Z22,경남,AK,가동률BSI,,,90.67,3,85.33,5.34,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,경남(지역),Z22,경남,AK,가동률BSI,,,90.33,3,97.0,-6.67,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,경남(지역),Z22,경남,AK,가동률BSI,,,87.67,3,92.0,-4.33,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,경남(지역),Z22,경남,AK,가동률BSI,,,88.67,3,88.33,0.34,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,경남(지역),Z22,경남,AK,가동률BSI,,,90.0,3,90.67,-0.67,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,경남(지역),Z22,경남,AK,가동률BSI,,,94.67,3,90.33,4.34,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,경남(지역),Z22,경남,AK,가동률BSI,,,96.0,3,87.67,8.33,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,경남(지역),Z22,경남,AK,가동률BSI,,,88.67,3,88.67,0.0,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,경남(지역),Z22,경남,AK,가동률BSI,,,94.0,3,90.0,4.0,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,경남(지역),Z22,경남,AK,가동률BSI,,,93.0,3,94.67,-1.67,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,경남(지역),Z22,경남,AK,가동률BSI,,,83.33,3,96.0,-12.67,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,경남(지역),Z22,경남,AK,가동률BSI,,,77.67,3,88.67,-11.0,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,경남(지역),Z22,경남,AK,가동률BSI,,,73.67,3,94.0,-20.33,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,경남(지역),Z22,경남,AK,가동률BSI,,,81.33,3,93.0,-11.67,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,경남(지역),Z22,경남,AK,가동률BSI,,,78.67,3,83.33,-4.66,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,경남(지역),Z22,경남,AK,가동률BSI,,,76.67,3,77.67,-1.0,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,경남(지역),Z22,경남,AK,가동률BSI,,,82.33,3,73.67,8.66,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,경남(지역),Z22,경남,AK,가동률BSI,,,91.67,3,81.33,10.34,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,경남(지역),Z22,경남,AK,가동률BSI,,,97.0,2,78.67,18.33,True,512Y019,경상남도,region_manufacturing_aggregate,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,85.33,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,96.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,94.0,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,91.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,88.33,3,85.33,3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,85.33,3,96.67,-11.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,78.0,3,94.0,-16.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,72.33,3,91.67,-19.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,66.33,3,88.33,-22.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,72.0,3,85.33,-13.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,69.0,3,78.0,-9.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,69.67,3,72.33,-2.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,70.67,3,66.33,4.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,75.0,3,72.0,3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,71.0,3,69.0,2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,66.33,3,69.67,-3.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,65.33,3,70.67,-5.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,70.33,3,75.0,-4.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,69.33,3,71.0,-1.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,69.33,3,66.33,3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,72.0,3,65.33,6.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,77.67,3,70.33,7.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C0000,제조업,AA,업황BSI,해당없음(제조업 총계),B,81.5,2,69.33,12.17,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,95.33,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,110.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,105.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,102.67,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,102.0,3,95.33,6.67,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,99.67,3,110.0,-10.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,94.33,3,105.33,-11.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,87.67,3,102.67,-15.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,79.0,3,102.0,-23.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,83.0,3,99.67,-16.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,79.33,3,94.33,-15.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,79.67,3,87.67,-8.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,80.0,3,79.0,1.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,85.67,3,83.0,2.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C0000,제조업,AC,생산BSI,해당없음(제조업 총계),B,83.33,3,79.33,4.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
